0.000000 0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 -0.000000 -0.000000
0.000000 0.000000 -0.000000 -0.000152 0.000321 -0.000168 0.000000 0.000000 0.000000 0.000000 -0.000152 0.000321 -0.000168 -0.000000
0.000000 0.000000 -0.000000 -0.001201 0.002526 -0.001325 0.000000 0.000000 0.000000 0.000000 -0.001201 0.002526 -0.001325 -0.000000
0.000000 0.000000 -0.000000 -0.003993 0.008396 -0.004404 0.000000 0.000000 0.000000 0.000000 -0.003993 0.008396 -0.004404 -0.000000
0.000000 0.000000 -0.000000 -0.009320 0.019598 -0.010279 0.000000 0.000000 0.000000 0.000000 -0.009320 0.019598 -0.010279 -0.000000
0.000000 0.000000 -0.000000 -0.017923 0.037690 -0.019767 0.000000 0.000000 0.000000 0.000000 -0.017923 0.037690 -0.019767 -0.000000
0.000000 0.000000 -0.000000 -0.030491 0.064120 -0.033629 0.000000 0.000000 0.000000 0.000000 -0.030491 0.064120 -0.033629 -0.000000
0.000000 0.000000 -0.000000 -0.047664 0.100233 -0.052570 0.000000 0.000000 0.000000 0.000000 -0.047664 0.100233 -0.052570 -0.000000
0.000000 0.000000 -0.000000 -0.070031 0.147270 -0.077239 0.000000 0.000000 0.000000 0.000000 -0.070031 0.147270 -0.077239 -0.000000
0.000000 0.000000 -0.000000 -0.098135 0.206371 -0.108236 0.000000 0.000000 0.000000 0.000000 -0.098135 0.206371 -0.108236 -0.000000
0.000000 0.000000 -0.000000 -0.132471 0.278577 -0.146106 0.000000 0.000000 0.000000 0.000000 -0.132471 0.278577 -0.146106 -0.000000
0.000000 0.000000 -0.000000 -0.173489 0.364834 -0.191345 0.000000 0.000000 0.000000 0.000000 -0.173489 0.364834 -0.191345 -0.000000
0.000000 0.000000 -0.000000 -0.221593 0.465994 -0.244401 0.000000 0.000000 0.000000 0.000000 -0.221593 0.465994 -0.244401 -0.000000
0.000000 0.000000 -0.000000 -0.277147 0.582818 -0.305672 0.000000 0.000000 0.000000 0.000000 -0.277147 0.582818 -0.305672 -0.000000
0.000000 0.000000 -0.000000 -0.340468 0.715978 -0.375510 0.000000 0.000000 0.000000 0.000000 -0.340468 0.715978 -0.375510 -0.000000
0.000000 0.000000 -0.000000 -0.411834 0.866057 -0.454222 0.000000 0.000000 0.000000 0.000000 -0.411834 0.866057 -0.454222 -0.000000
0.000000 0.000000 -0.000000 -0.491485 1.033557 -0.542071 0.000000 0.000000 0.000000 0.000000 -0.491485 1.033557 -0.542071 -0.000000
0.000000 0.000000 -0.000000 -0.579619 1.218895 -0.639276 0.000000 0.000000 0.000000 0.000000 -0.579619 1.218895 -0.639276 -0.000000
0.000000 0.000000 -0.000000 -0.676397 1.422412 -0.746015 0.000000 0.000000 0.000000 0.000000 -0.676397 1.422412 -0.746015 -0.000000
0.000000 0.000000 -0.000000 -0.781943 1.644367 -0.862424 0.000000 0.000000 0.000000 0.000000 -0.781943 1.644367 -0.862424 -0.000000
0.000000 0.000000 -0.000000 -0.896346 1.884949 -0.988602 0.000000 0.000000 0.000000 0.000000 -0.896346 1.884949 -0.988602 -0.000000
0.000000 0.000000 -0.000000 -1.019660 2.144269 -1.124609 0.000000 0.000000 0.000000 0.000000 -1.019660 2.144269 -1.124609 -0.000000
0.000000 0.000000 -0.000000 -1.151907 2.422373 -1.270466 0.000000 0.000000 0.000000 0.000000 -1.151907 2.422373 -1.270466 -0.000000
0.000000 0.000000 -0.000000 -1.293073 2.719235 -1.426162 0.000000 0.000000 0.000000 0.000000 -1.293073 2.719235 -1.426162 -0.000000
0.000000 0.000000 -0.000000 -1.443117 3.034766 -1.591650 0.000000 0.000000 0.000000 0.000000 -1.443117 3.034766 -1.591650 -0.000000
0.000000 0.000000 -0.000000 -1.601965 3.368813 -1.766847 0.000000 0.000000 0.000000 0.000000 -1.601965 3.368813 -1.766847 -0.000000
0.000000 0.000000 -0.000000 -1.769517 3.721160 -1.951644 0.000000 0.000000 0.000000 0.000000 -1.769517 3.721160 -1.951644 -0.000000
0.000000 0.000000 -0.000000 -1.945641 4.091536 -2.145895 0.000000 0.000000 0.000000 0.000000 -1.945641 4.091536 -2.145895 -0.000000
0.000000 0.000000 -0.000000 -2.130181 4.479611 -2.349430 0.000000 0.000000 0.000000 0.000000 -2.130181 4.479611 -2.349430 -0.000000
0.000000 0.000000 -0.000000 -2.322956 4.885003 -2.562046 0.000000 0.000000 0.000000 0.000000 -2.322956 4.885003 -2.562046 -0.000000
0.000000 0.000000 -0.000000 -2.523759 5.307276 -2.783517 0.000000 0.000000 0.000000 0.000000 -2.523759 5.307276 -2.783517 -0.000000
0.000000 0.000000 -0.000000 -2.732360 5.745948 -3.013588 0.000000 0.000000 0.000000 0.000000 -2.732360 5.745948 -3.013588 -0.000000
0.000000 0.000000 -0.000000 -2.948506 6.200487 -3.251981 0.000000 0.000000 0.000000 0.000000 -2.948506 6.200487 -3.251981 -0.000000
0.000000 0.000000 -0.000000 -3.171925 6.670319 -3.498395 0.000000 0.000000 0.000000 0.000000 -3.171925 6.670319 -3.498395 -0.000000
0.000000 0.000000 -0.000000 -3.402322 7.154827 -3.752505 0.000000 0.000000 0.000000 0.000000 -3.402322 7.154827 -3.752505 -0.000000
0.000000 0.000000 -0.000000 -3.639385 7.653353 -4.013968 0.000000 0.000000 0.000000 0.000000 -3.639385 7.653353 -4.013968 -0.000000
0.000000 0.000000 -0.000000 -3.882784 8.165203 -4.282419 0.000000 0.000000 0.000000 0.000000 -3.882784 8.165203 -4.282419 -0.000000
0.000000 0.000000 -0.000000 -4.132172 8.689647 -4.557475 0.000000 0.000000 0.000000 0.000000 -4.132172 8.689647 -4.557475 -0.000000
0.000000 0.000000 -0.000000 -4.387186 9.225922 -4.838736 0.000000 0.000000 0.000000 0.000000 -4.387186 9.225922 -4.838736 -0.000000
0.000000 0.000000 -0.000000 -4.647449 9.773236 -5.125787 0.000000 0.000000 0.000000 0.000000 -4.647449 9.773236 -5.125787 -0.000000
0.000000 0.000000 -0.000000 -4.912571 10.330768 -5.418197 0.000000 0.000000 0.000000 0.000000 -4.912571 10.330768 -5.418197 -0.000000
0.000000 0.000000 -0.000000 -5.182149 10.897671 -5.715521 0.000000 0.000000 0.000000 0.000000 -5.182149 10.897671 -5.715521 -0.000000
0.000000 0.000000 -0.000000 -5.455770 11.473074 -6.017304 0.000000 0.000000 0.000000 0.000000 -5.455770 11.473074 -6.017304 -0.000000
0.000000 0.000000 -0.000000 -5.733008 12.056086 -6.323077 0.000000 0.000000 0.000000 0.000000 -5.733008 12.056086 -6.323077 -0.000000
0.000000 0.000000 -0.000000 -6.013433 12.645797 -6.632364 0.000000 0.000000 0.000000 0.000000 -6.013433 12.645797 -6.632364 -0.000000
0.000000 0.000000 -0.000000 -6.296602 13.241280 -6.944678 0.000000 0.000000 0.000000 0.000000 -6.296602 13.241280 -6.944678 -0.000000
0.000000 0.000000 -0.000000 -6.582068 13.841595 -7.259527 0.000000 0.000000 0.000000 0.000000 -6.582068 13.841595 -7.259527 -0.000000
0.000000 0.000000 -0.000000 -6.869380 14.445790 -7.576410 0.000000 0.000000 0.000000 0.000000 -6.869380 14.445790 -7.576410 -0.000000
0.000000 0.000000 -0.000000 -7.158079 15.052902 -7.894823 0.000000 0.000000 0.000000 0.000000 -7.158079 15.052902 -7.894823 -0.000000
0.000000 0.000000 -0.000000 -7.447705 15.661964 -8.214259 0.000000 0.000000 0.000000 0.000000 -7.447705 15.661964 -8.214259 -0.000000
0.000000 0.000000 -0.000000 -7.737795 16.272001 -8.534206 0.000000 0.000000 0.000000 0.000000 -7.737795 16.272001 -8.534206 -0.000000
0.000000 0.000000 -0.000000 -8.027885 16.882039 -8.854154 0.000000 0.000000 0.000000 0.000000 -8.027885 16.882039 -8.854154 -0.000000
0.000000 0.000000 -0.000000 -8.317511 17.491100 -9.173589 0.000000 0.000000 0.000000 0.000000 -8.317511 17.491100 -9.173589 -0.000000
0.000000 0.000000 -0.000000 -8.606210 18.098213 -9.492003 0.000000 0.000000 0.000000 0.000000 -8.606210 18.098213 -9.492003 -0.000000
0.000000 0.000000 -0.000000 -8.893522 18.702408 -9.808886 0.000000 0.000000 0.000000 0.000000 -8.893522 18.702408 -9.808886 -0.000000
0.000000 0.000000 -0.000000 -9.178988 19.302723 -10.123734 0.000000 0.000000 0.000000 0.000000 -9.178988 19.302723 -10.123734 -0.000000
0.000000 0.000000 -0.000000 -9.462157 19.898206 -10.436049 0.000000 0.000000 0.000000 0.000000 -9.462157 19.898206 -10.436049 -0.000000
0.000000 0.000000 -0.000000 -9.742582 20.487917 -10.745335 0.000000 0.000000 0.000000 0.000000 -9.742582 20.487917 -10.745335 -0.000000
0.000000 0.000000 -0.000000 -10.019820 21.070929 -11.051109 0.000000 0.000000 0.000000 0.000000 -10.019820 21.070929 -11.051109 -0.000000
0.000000 0.000000 -0.000000 -10.293441 21.646332 -11.352891 0.000000 0.000000 0.000000 0.000000 -10.293441 21.646332 -11.352891 -0.000000
0.000000 0.000000 -0.000000 -10.563019 22.213235 -11.650216 0.000000 0.000000 0.000000 0.000000 -10.563019 22.213235 -11.650216 -0.000000
0.000000 0.000000 -0.000000 -10.828141 22.770766 -11.942626 0.000000 0.000000 0.000000 0.000000 -10.828141 22.770766 -11.942626 -0.000000
0.000000 0.000000 -0.000000 -11.088404 23.318081 -12.229676 0.000000 0.000000 0.000000 0.000000 -11.088404 23.318081 -12.229676 -0.000000
